,GSM1437802,GSM1437804,GSM1437806,GSM1437808,GSM1437812,GSM1437814,GSM1437816,GSM1437818,GSM1437820,GSM1437822,GSM1437824,GSM1437826,GSM1437828,GSM1437830,GSM1437833,GSM1437835,GSM1437837,GSM1437839,GSM1437841,GSM1437843,GSM1437847,GSM1437849,GSM1437851,GSM1437853,GSM1437855,GSM1437859,GSM1437863,GSM1437865,GSM1437867,GSM1437869,GSM1437871,GSM1437873,GSM1437875,GSM1437877,GSM1437882,GSM1437884,GSM1437890,GSM1437892,GSM1437896,GSM1437900,GSM1437902,GSM1437904,GSM1437906,GSM1437912,GSM1437914,GSM1437916,GSM1437918,GSM1437920,GSM1437923,GSM1437925,GSM1437929,GSM1437931,GSM1437933,GSM1437939,GSM1437941,GSM1437948,GSM1437950,GSM1437954,GSM1437956,GSM1437958,GSM1437962,GSM1437964,GSM1437966,GSM1437970,GSM1437972,GSM1437974,GSM1437976,GSM1437982,GSM1437984,GSM1437988,GSM1437990,GSM1437994,GSM1437996,GSM1437998,GSM1438000,GSM1438002,GSM1438004,GSM1438006,GSM1438008,GSM1438010,GSM1438012,GSM1438016,GSM1438018,GSM1438020,GSM1438024,GSM1438030,GSM1438034,GSM1438036,GSM1438038,GSM1438040,GSM1438044,GSM1438064,GSM1438066,GSM1438068,GSM1438070,GSM1438076,GSM1438080,GSM1438084,GSM1438086,GSM1438088,GSM1438090,GSM1438092,GSM1438094,GSM1438098,GSM1438100,GSM1438102,GSM1438104,GSM1438106,GSM1438110,GSM1438112,GSM1438114,GSM1438116,GSM1438118,Sample_5,Sample_10,Sample_11,Sample_14,Sample_20,Sample_25,Sample_26,Sample_29,Tarca_834_P9B09,Tarca_827_P9C08,Tarca_849_P8A11,Tarca_145_P2A07,Tarca_153_P2A08,Tarca_672_P7H12,Tarca_648_P7H09_2,Tarca_617_P7A06,Tarca_622_P7F06,Tarca_618_P7B06,Tarca_667_P7C12,Tarca_334_P4F06,Tarca_381_P4E12,Tarca_754_P8B11,Tarca_745_P08A10,Tarca_612_P7D05,Tarca_584_P7H01_2,Tarca_640_P7H08,Tarca_820_P9D07,Tarca_782_P9F02,Tarca_752_P8H10,Tarca_241_P3A07,Tarca_236_P3D06,Tarca_233_P3A06,Tarca_588_P7D02,Tarca_611_P7C05,Tarca_591_P7G02,Tarca_258_P3B09,Tarca_255_P3G08,Tarca_252_P3D08,Tarca_542_P6F08,Tarca_566_P6F11,Tarca_557_P6E10
105369673_at,3.231040338,2.617733727,3.168712558,2.924493824,2.607514542,2.759452062,2.885753974,2.939831354,3.320644073,3.378596529,2.547971884,2.976593045,2.486609998,3.467046412,3.280546135,2.911623005,2.473984681,2.797715286,2.992928021,3.04089143,2.354785038,3.175721194,2.672115215,2.897617087,3.019265449,3.148187194,2.716054537,3.209108862,3.16017911,2.54638897,3.314783414,2.427022898,2.958078838,3.359462856,3.590218894,2.695132382,2.835421887,2.740295323,2.830644019,2.424687692,2.876449326,2.811220744,2.806385981,3.193221453,3.880999371,3.23921389,3.940560679,2.826953154,3.42932292,2.86128021,3.570340239,2.85217515,2.906398939,3.773528186,2.341777968,2.73900835,2.461411549,2.840876402,2.974975626,3.003048493,2.647119792,2.788705854,2.901032611,3.483869465,2.714250924,3.736124616,2.539243045,2.589307191,4.298752687,2.423825778,2.512030119,3.726676559,2.597344895,3.192910738,3.365410047,2.565991569,2.680385614,2.718120958,2.581785969,2.6769969,2.480691353,3.434435143,2.954822076,3.120457971,2.681110526,2.511392344,4.593732786,2.77313473,2.422068597,5.283801388,2.698879643,3.71940416,3.719217741,3.693445932,2.968684553,3.956361001,2.323766289,2.625858673,2.663882986,2.841424252,2.964121711,2.742751457,2.52055404,2.504262168,3.403750811,3.400906254,2.641289803,2.697227909,3.694111401,2.604368224,2.518580439,3.72095693,2.638213419,2.993438422,2.996019634,2.931577698,2.918521814,3.070865365,2.921523131,3.118494444,2.943779421,3.165299523,3.008176607,3.273272191,3.212572213,3.142788658,3.079381153,2.919152307,3.368112661,3.055182889,3.197368405,3.236928969,3.370191545,2.990047716,3.020106941,2.900052236,3.08067659,3.040151015,3.006876873,3.304270025,3.087972063,2.963772983,3.056082549,3.13459307,2.973411694,3.207513612,3.14702375,3.056629195,2.986875886,2.926032847,2.980346763,3.279489207,3.175381421,3.178146036
100130418_at,4.374071263,4.209358775,3.820864373,3.428429812,4.237850383,4.060386014,4.245299581,4.392394108,4.58548563,4.608306965,4.758432986,4.567196967,4.006479061,3.238306629,3.361992778,4.321483792,4.679870181,3.841547546,4.389163475,4.212559436,4.28497258,4.907609509,4.588562211,3.913148311,5.060677924,3.80801724,4.633100998,3.823556458,4.077501408,4.078052314,3.731575809,3.173495668,4.627054927,4.575282078,4.105068604,4.410616215,3.391720322,4.768876268,3.988329167,4.772251205,4.524280819,4.003595589,3.892894257,4.064525937,3.900214702,4.309666811,4.290891438,5.194515526,4.242137487,4.389572435,3.589360516,4.213472833,4.985152739,6.15070631,4.56148288,3.84583271,4.056039595,3.620053169,4.910912054,3.420293003,4.694363107,4.826629403,3.633729306,3.617476801,4.44216735,3.916104935,4.077429544,4.271390784,3.863344,3.81421445,4.227343428,4.467729295,3.237633394,4.595590585,4.625904127,4.475228635,4.818813309,2.995903824,3.956281123,3.112181761,4.176214226,3.889712714,3.412496532,3.366976707,4.292804665,4.144088927,3.286384959,4.027691792,4.349605048,3.690357635,4.135817953,4.365911375,4.86954446,3.651313467,3.434992378,3.801256689,3.244928354,3.457051805,5.260389335,5.505430765,4.109533204,4.470017782,3.392604873,4.480335597,3.642563316,4.171897428,3.308903848,3.61928755,4.582504205,3.665207755,3.995405037,3.847599223,3.70040504,3.751330381,3.961872963,4.028241114,3.719218173,4.16270052,4.030860408,4.1623414,4.257530245,3.97209049,4.197539267,4.121043861,4.045271935,3.883988655,3.928129403,4.106757559,4.063061992,4.253840505,4.327711722,3.924433067,4.035752744,3.875294898,3.998292728,3.768245984,3.979685331,4.136203646,3.967131357,4.003920983,4.041366857,4.086369058,4.011787498,3.981565103,4.016968896,4.070683415,3.846738394,4.076800752,4.067955528,4.050929964,3.919120524,4.17862923,4.20215347,4.027675225
7416_at,6.550496379,6.9337766,7.118905348,6.702334517,6.517040167,6.699120858,5.987975541,6.363213182,6.432329975,6.905844094,6.675475752,6.211992116,6.315203309,6.15218909,6.97424192,6.131656831,6.588350577,6.687273911,7.116780486,6.414710087,7.023418834,7.068610555,7.047399117,5.572165254,6.930551622,6.839564235,6.607951312,6.912659255,7.014001328,6.685026606,5.53125652,6.880309433,6.692259814,6.543402534,7.026559206,6.549355872,6.923500742,7.005354246,6.912472262,6.262891225,6.814571189,6.685629736,6.968929084,6.97808251,7.119593311,6.702693504,6.188604863,6.484839408,6.599570788,6.792963185,6.982931999,6.24549171,6.540319884,5.600399973,6.145797491,6.764974696,6.652921037,6.409142552,7.442163226,6.408841111,6.604430535,6.25280793,6.510236771,6.84110511,6.795075828,7.090978144,6.821645632,6.71998312,6.960182554,6.889504701,6.632254897,7.016923001,6.708695306,7.183849757,7.06301777,7.43540473,5.687725241,6.381488954,6.808793552,7.22275565,6.116896374,6.868294554,6.66893403,7.338774817,6.87159664,6.502007937,7.274511609,6.813011173,7.135125652,7.192363754,7.069449498,6.999912966,7.541287554,7.162701207,6.102232384,6.751435386,7.299512884,7.070934914,6.91706087,7.284455686,6.406996723,6.109668095,7.441066104,7.034295442,6.426984548,6.885767098,6.864515964,7.022940659,6.131624051,7.308051909,6.45326301,7.248021706,6.493090116,7.037668943,6.660119191,6.847231412,7.176900461,7.150350386,6.636001289,6.743386705,6.7796194,6.768564255,6.762624286,6.846973096,7.086676519,6.699039476,6.186161281,6.836849519,6.684397144,6.980674055,7.245203248,6.900318406,6.383784182,6.796476221,6.896720857,7.01212869,6.901448568,6.868365179,6.857344165,6.806483893,7.008132457,7.040321847,6.846385578,6.76681759,6.850593988,6.896764085,6.798820409,6.903540112,6.983534503,6.838050493,6.465896503,6.859755325,7.000485913,6.639836488
107984814_at,4.880045668,5.295862247,3.845195842,5.17573369,2.942368813,4.255559403,3.637341147,4.68229978,3.82663735,4.370586993,4.848026245,5.083289785,4.967361691,4.885470074,4.555012842,4.904273736,5.313933502,4.917738059,4.822656461,4.363746425,4.658852068,5.120457057,5.046239259,4.874453798,4.047332408,4.289047647,4.711480374,5.192235046,4.690288187,4.684644255,4.957208291,5.332573963,4.428908182,4.419478636,4.720485355,5.039749859,4.961035591,4.814920722,4.85886328,5.468708877,4.51231315,4.970330166,5.478857905,5.113084593,4.244322608,4.674337461,5.093840612,4.897109357,5.104432939,4.179185173,5.022407734,5.000972337,5.084809063,4.596874806,5.082344567,4.943266474,5.00689441,5.077865938,4.738985187,5.169611965,4.926870962,5.312242325,5.063577753,5.276033954,4.79667802,4.632759115,4.465137381,4.624369762,5.09645769,4.152319482,5.073699393,4.447353215,4.163284508,4.448602341,4.049460642,4.541157504,4.574909146,4.616223568,5.129238926,3.651349739,4.764927406,4.648536635,4.68453442,4.112515247,4.645736785,4.810626233,4.185542377,4.049426911,4.498731817,3.900463236,5.283158722,4.308583572,4.25487393,4.770310374,4.54261179,4.303925302,5.267411289,4.657351071,4.796182095,3.539415774,4.429669789,5.02222564,4.687779232,4.770357765,5.102398952,4.869622517,4.356088254,3.801364165,4.947592108,4.275709527,4.851364128,3.798979793,4.960345427,4.608863621,4.612324842,4.44523704,4.952863522,4.527570014,4.392563448,4.357709547,4.458202164,4.556936373,4.577239372,4.469522561,4.484228393,4.594147794,4.933735459,4.74917266,4.440631204,4.36045601,4.636670512,4.47041494,4.69170497,4.481659744,4.458578865,4.572338599,4.779050877,4.693298936,4.414810528,4.60312323,4.548205785,4.385938835,4.473435351,4.557992315,4.707977953,4.680143744,4.797080127,4.749021954,4.64803168,4.51540266,4.61467142,4.678351397,4.402099958,4.896849662
3824_at,8.00366687,7.952435067,7.829566888,7.821178301,7.471252594,8.256268494,7.912078387,7.719470171,7.879777796,7.505105754,7.621661238,7.676024862,8.034839597,8.032316176,7.782365637,7.906505302,7.789020605,7.69312305,7.824540656,7.620497115,7.656431476,7.59653697,7.466219446,8.010628846,7.690784183,7.809222591,7.673282091,7.533681655,7.780893765,8.083602714,7.769725323,7.461683888,8.662361717,8.075072932,7.731404497,7.859678637,7.553329265,8.447182272,7.930697401,8.040161654,8.2763458,7.803372453,7.99417472,7.782093973,8.280627069,7.573885707,7.638571799,7.920318986,8.262722118,7.64515611,7.920318986,7.695047267,7.869033278,7.761847804,7.602766113,7.665188014,8.022032007,7.742977635,8.114220567,7.663707084,7.715996769,8.015711687,8.209934431,8.003544669,7.973357476,7.859266999,7.678749668,7.847742573,7.687586274,7.907242881,8.070997576,7.548403823,8.306676663,8.115049437,7.979338801,7.834755698,7.893235673,7.824066223,7.68817182,8.370835006,7.873316962,8.140704376,7.557828318,7.698381549,8.350118134,7.574116624,7.901139921,8.012208498,7.97841228,8.371758388,7.994990975,7.953657151,7.741265708,7.679862104,7.868356227,7.652117042,8.237483575,7.67077113,8.014324048,7.596396199,7.902194501,7.574440674,7.594154713,7.695215548,7.96275558,7.815556326,7.660046244,8.104897818,7.460743424,7.612036278,7.792422404,8.260068846,7.948186831,6.57929278,8.211812736,7.528133165,7.876313102,7.560166134,8.23193483,8.117493622,6.597648156,7.680797135,7.505787056,8.252031511,6.723806236,7.649484754,8.924360814,8.918191203,8.145774022,7.915112535,7.793619938,8.375124469,8.410799919,7.787701421,8.434049433,8.100605948,8.820652231,8.34326257,8.820764977,9.236353068,9.307417357,9.18439387,8.156721789,8.157215142,8.018267877,7.556591494,7.410289666,7.566728171,8.112145981,8.726354754,8.626270527,8.443523599,9.213148204,9.020352037
102724714_at,5.284955076,4.955894312,4.419037444,4.997229183,3.872493772,3.893335602,4.360732181,5.296997949,4.564867828,4.822242584,5.559052306,4.880706577,5.262233378,4.420261886,4.853669211,4.75125648,5.592519032,2.969017512,4.976195232,4.805997128,4.998936799,4.471738003,3.703194444,4.825593497,4.445573567,4.348272476,5.047451062,4.786587483,4.805761489,4.502787047,4.274622764,5.111990095,4.200467464,4.522610902,4.947342552,3.341465171,4.838910786,4.570322291,5.001031475,4.816039716,4.268918015,5.484796224,4.703547474,5.010164464,5.00426658,4.844660507,5.410514924,4.662883807,4.764092864,5.016602215,4.599317124,4.5641298,4.922338105,4.599368787,4.269673442,4.998036094,4.470276771,4.427050701,4.301334686,4.098194782,4.83669344,4.959786196,5.015927799,4.999733141,4.357665827,4.867197789,4.928259941,5.071527646,4.436171505,4.80342313,4.657129623,4.224441884,4.391030319,4.710196793,4.283559491,4.937291891,5.049492902,4.671968151,4.468562957,4.728109293,5.000387137,4.961430557,4.716361418,4.232279059,5.125739766,4.6938665,3.480637782,4.103224486,4.826500401,4.629352605,4.498173099,4.025103545,4.371522499,5.120415253,4.428453994,4.700583901,4.702741651,4.536465953,4.628892453,4.618722339,4.063239794,5.397619176,4.727016308,4.37168023,4.938927794,3.868532007,5.183969863,4.29304496,5.344754239,4.955222623,4.786872935,4.463882999,4.817451446,4.521985212,4.472079862,4.446347781,4.52705189,4.826520519,4.727115752,4.672047868,4.430422582,4.669361799,4.987828184,4.621101104,4.282663657,4.448283421,4.685494941,4.527553255,4.738834213,4.415783041,4.374421197,4.608692958,4.560602396,4.374636765,4.602968685,4.764285649,4.737674469,4.316875814,4.398301189,4.719989745,4.448744058,4.622229733,4.47444783,4.67538413,5.053913967,4.507008314,4.58786674,4.526921802,4.51176726,4.22962338,4.727756428,4.717876761,4.66409475,4.747068485
100861547_at,4.865534579,4.59539894,5.046505463,5.278962621,4.694571018,5.050649453,4.998088014,5.399514151,5.052375987,4.794067556,4.733146145,4.942719308,5.216082966,4.798474176,5.345034712,4.915202057,4.627844083,5.068705127,4.818332228,4.734351812,4.313907308,5.139521335,4.956011128,4.806677766,5.365295196,4.910077102,4.954851562,4.43192046,4.41935795,5.022441566,4.949899706,5.042248011,5.062426788,4.798474176,5.308741887,4.738885063,5.108861818,4.994795828,5.023090243,5.339961034,4.676483756,4.839804855,5.512835755,4.545799062,5.765495586,5.078912495,4.883819068,5.061142298,5.080900621,4.506965307,4.985215749,4.834948638,4.66074082,4.864642866,4.405032382,5.649516382,4.984256992,4.474086112,4.643946379,5.312062729,4.724825065,4.558455402,4.718320527,5.134899974,5.002174093,4.955603643,5.104499799,5.30726454,4.936191198,5.261247637,4.951073539,5.272375086,4.921379831,5.242281819,4.939646397,4.7426981,4.498674279,5.02960139,5.195177461,4.78511737,5.098753787,5.130299213,4.8272441,4.733927292,4.851057958,4.687312009,4.50092542,5.059964457,5.030701579,4.36836894,4.868915654,5.072410256,5.530393021,4.98887786,4.888892163,5.00648795,5.150355181,4.654941873,5.428428206,5.156499784,5.104670346,4.646390867,4.707456705,4.551467387,5.169057022,5.004208828,5.236122953,5.1460286,5.04371041,4.917908493,5.075809939,5.159188871,4.556186222,5.144541419,4.743281006,4.904116367,4.858264799,5.421916542,4.566564857,4.392492403,4.426308062,4.881711927,4.990794374,4.592007479,4.811967344,5.0686972,4.459288536,5.032905758,4.931040862,5.23061898,5.885853386,5.800187027,5.52145382,4.603323645,5.321964706,4.265946452,5.151696486,5.608523953,5.127081896,5.044316219,4.75242381,4.293095119,4.640893971,5.058997447,4.879501796,5.136603204,5.295276137,5.538615107,4.657808685,4.478018385,4.759874522,4.966287117,4.874097477,4.680849501
719_at,6.039316946,5.798079782,6.106618397,6.103139973,5.163692701,6.14987332,6.344985025,5.851833755,6.151422105,5.779550441,6.054526137,5.907241127,6.08176284,6.076775358,6.039780075,5.889633646,5.084021777,6.350753405,6.037992867,5.779111693,5.760346538,5.796724647,5.811112612,6.18210981,5.362213966,6.132945583,5.334019713,6.148712913,6.210171278,5.923148015,6.104372753,6.138964876,6.485062495,5.701437785,6.324732323,6.206292165,5.775040832,6.318821667,6.059060792,5.569284612,5.117252739,6.329044109,5.711164044,5.958797624,6.139433486,5.348515841,6.090629378,6.019695224,5.061048537,6.175076546,6.046837688,5.657654052,5.901324539,6.10368253,5.884668541,6.008306651,5.802233332,5.008158974,6.286875907,6.029703055,5.974917902,6.076133279,6.093021405,6.353726274,6.395603002,5.742191838,5.936902358,5.93794291,5.990026696,5.806311383,6.539029419,5.920084794,6.179021334,6.112166454,6.103101197,6.320982497,5.797449857,6.434939905,5.940554864,5.812611721,5.920983895,6.285728708,5.887104385,6.149818907,5.975142214,6.574995043,6.533679586,5.325306562,5.696401236,5.617853588,6.192900034,5.589649523,5.607795284,5.533331863,5.944058175,6.200883941,6.270307673,5.908379592,6.284772084,5.427038502,6.01832235,6.280529939,6.250865328,6.067684045,6.047715059,5.54301456,6.093643288,5.289716821,6.196576484,5.907034855,5.905414186,5.866389031,5.837291776,5.966810356,6.090419027,6.028406744,6.04468035,6.050963612,6.159440242,5.924372887,5.20888366,6.047194807,6.398937563,6.312538498,5.953300587,5.949756015,6.610805054,6.36183457,6.687448118,5.306487174,5.006728053,5.346219648,6.555348693,6.250557326,6.399833471,6.028354744,5.829711325,5.928452309,5.773008446,6.066336771,5.778035803,5.878648455,5.571673417,5.423001475,5.448156471,6.046677507,6.204539492,6.013325719,6.36183897,5.859959861,6.725124204,5.922106669,5.58323261,5.908989456
2135_at,4.307336544,4.433456743,3.440846906,3.668022288,3.573648344,3.444657567,3.747911706,3.963678796,3.570290244,3.532582067,3.571656748,4.279757455,4.864340912,4.280489515,4.207819743,4.000932161,3.653721833,4.213935308,3.835225286,3.731155424,2.803807984,4.3316645,3.336559877,3.753470661,3.829029916,3.574999449,3.66436138,4.205916412,4.135339166,3.99324809,4.362951161,3.808979633,3.731155424,3.586702901,3.950328149,3.596465769,4.000105746,4.266038622,4.087521613,3.932953625,4.406536527,4.629422224,4.57215332,3.591354556,3.965012951,4.013027992,4.058701372,4.160817757,4.377355335,4.211765186,4.072967576,4.260909427,3.395219885,2.891004396,4.097535246,3.017652107,3.730521957,4.657324747,3.591726595,4.397105849,4.689305763,4.024072867,3.599731845,3.596308064,4.548752493,4.198707539,3.962837762,4.103029512,4.384893851,3.471269323,4.058078215,3.696366396,4.209545792,4.165513988,3.328913274,4.453609827,3.396167993,3.340167187,3.794814026,3.874918676,3.914443866,3.665276156,4.05611068,3.784313703,3.969720811,3.391157944,3.222302248,3.816974108,4.527418867,4.502364671,3.898499521,4.450861416,3.576044659,4.243285973,3.287094455,3.212127051,4.466227346,4.032257466,3.88718218,3.147832586,2.988587129,3.93460551,3.587889568,4.284965804,4.032523768,2.920676226,3.613520084,4.256167079,3.421112417,3.268550671,4.487071718,3.892456505,4.062700407,3.973589306,3.762385569,3.781194733,3.572912039,3.820067782,3.939824781,3.812381726,3.807692399,3.817378297,3.727628727,3.800194859,3.767796368,3.863305199,3.903900184,3.878561201,3.79198035,3.810259451,3.815484004,3.857876187,3.893301757,3.707715191,3.850618383,3.699851709,3.835953708,3.683380905,3.950822307,3.714467475,3.98214362,3.948205759,3.892248666,3.858608983,3.968845036,3.989327874,3.902449753,3.847355046,3.827539151,3.764203063,3.997742392,3.786087419,3.982055772,3.975920784
101929580_at,3.66421358,4.59250623,4.28700513,4.863875409,5.16857229,3.717764075,4.648648254,4.365600006,4.006419833,4.822003552,4.839288805,4.182055798,4.691042314,4.202053268,5.0382848,4.808450973,4.649029506,4.287138152,3.841958598,4.630257821,3.829599776,4.950231817,4.304274889,3.973310998,4.601048029,4.636204688,4.29482719,3.843093657,4.124669215,4.174749811,4.891427402,3.92684967,5.220734239,3.513959955,4.755999576,4.016472651,5.104157361,4.125746472,4.994789125,5.202131447,4.63029442,5.144478185,4.671930544,3.798725282,4.772547086,4.715407058,4.86058912,4.092403629,4.924098081,4.61454588,4.761286175,4.672049056,3.908284953,4.988849986,4.186835971,4.987981534,4.558608821,4.657552986,4.812010229,4.673536304,4.792988568,4.649873807,5.214090716,4.194668216,4.34841688,4.167378445,3.651525668,4.069674372,4.758049537,3.906621659,4.762692994,4.189939899,4.325488846,4.236505254,4.293822573,4.406537783,4.381120463,3.846573383,4.323751268,4.407834711,4.877335197,4.247244882,4.910999024,3.496844625,4.16612058,5.024763476,3.324324835,4.103295468,5.249864637,5.350072957,4.888930592,4.724540957,4.933819145,3.335796739,4.339598949,3.623306455,4.549544057,4.91906882,4.732784595,5.462298989,4.827721082,5.307403336,4.450994096,3.842841456,4.19190761,4.846178964,3.965972802,4.019756455,4.936071759,4.478957104,4.985925274,3.9722246,5.068624715,4.530914552,4.558409498,4.509780823,4.248499209,4.221575371,4.629548066,4.664456341,4.194668476,4.559994725,4.568922001,4.281106547,4.098659417,4.262337633,4.449959106,4.443430611,4.383589777,4.879378531,4.136016648,4.523094361,4.686634794,4.374079945,4.509710755,4.3090799,4.562497798,4.175739604,4.503129323,4.585300777,4.604018729,4.364175133,4.384976416,4.663005881,4.238299972,4.545565227,4.471924374,4.348891247,4.275526775,4.379038419,4.562417735,4.523861431,4.23891726,4.441896462
100500818_at,6.629215833,6.575122775,6.410831101,5.394835878,5.886804084,5.193252235,6.728841885,6.737019028,6.739437351,6.636137241,6.577814002,6.677933975,6.81024271,5.74150071,6.903852278,6.056893923,6.317666154,6.812161659,6.721791292,6.811859135,6.387900556,6.177438293,5.86713926,6.74580314,6.671321675,7.130760256,6.433082892,6.7513123,6.557835315,6.649647229,6.773542506,6.459263574,6.599863073,6.950220139,5.803106452,6.316370372,6.228654239,6.681954187,6.490960337,6.643709724,5.721050937,6.354539278,5.58041234,6.941745295,6.414374239,6.540479182,6.105962341,6.952834587,6.142548357,7.076096947,6.694303423,6.642741756,6.952308402,6.73610486,5.956752088,6.502642807,6.587595692,6.58946698,6.325452157,6.146786191,6.538568361,5.93464755,6.575028,6.266753748,6.949808773,6.746657056,6.132459523,6.90289822,6.079322031,6.979317881,6.601850131,6.923096911,6.598224306,5.891970612,6.740062342,6.485859949,6.423465796,6.626474836,6.461069244,6.712941921,6.142239428,6.341642901,6.196086457,6.756255341,6.900366789,6.377787514,4.655262381,6.253356255,6.259362757,5.852259567,6.799105781,7.09913301,6.594837061,6.801054274,6.850581461,6.601352254,4.659840268,6.733520665,6.482057314,6.619797308,5.691148234,6.284380345,6.38600143,6.186019324,5.909978033,6.40042978,6.99216805,6.252041392,6.49373109,6.522908936,6.233094041,6.429277374,6.592842436,6.343687675,6.551383884,6.690931518,7.183783113,6.431997363,6.380357323,6.403133212,6.2894306,6.431932981,6.449222415,6.423002816,6.502155813,6.570630115,6.341896588,6.576531152,6.261648633,6.412906569,6.913611882,6.492505389,6.131192472,6.543769019,6.619862886,6.60759458,6.360998924,6.30835617,6.572248167,6.173857634,6.155733681,6.55427292,6.337474925,6.113968893,6.293782176,6.477758959,6.292825693,6.445954101,6.397775978,6.533517526,6.283395352,6.5328625,6.538018701,6.499378815
9415_at,6.895761709,6.016405084,7.645827176,6.096766939,6.9522432,6.325087996,6.17917955,6.25727856,7.071015092,6.372112838,6.132686962,5.980272356,6.301374863,5.873164086,6.080698531,6.167692944,6.010550761,7.438383451,6.029857498,7.236175329,7.060435714,6.07786544,7.505173257,6.110231131,5.8396288,6.555762609,6.228292641,6.351890355,5.999867027,7.198185988,6.191768917,6.094321226,6.605136924,7.258817811,6.221950037,6.302583654,6.181653918,5.905233776,6.35195505,5.800359447,7.466016644,6.001190826,6.027217861,7.295953576,6.341123939,6.089252178,6.350483404,6.271814283,7.23130041,7.195783851,6.234702232,6.168787097,7.145591679,6.850536103,6.51249135,6.201582958,6.185118709,6.239786114,6.391129688,6.365658917,5.791075061,6.096530977,7.910829397,6.175043106,6.031217605,6.210988968,7.339625231,7.257787766,6.337905245,5.979907307,6.31809395,6.111453784,6.38188284,6.220781272,6.497850737,5.969368974,6.208112497,7.45205537,6.564555468,6.506569808,6.040591102,6.201409029,6.267117793,6.517367278,6.222107747,6.107454433,6.529425308,6.607434525,5.840340373,6.443721216,6.285167478,6.548296329,6.276508967,7.440546581,6.19927542,7.00348196,6.383230535,6.253019524,5.889837595,6.646622847,6.602129102,6.039236098,6.529102327,6.497301731,5.838223015,6.468891072,6.010550761,6.414700891,6.9285866,7.383892672,6.253549573,6.280426169,6.103094668,6.670571927,6.533155308,6.570933207,6.832961983,6.565282972,7.086150802,7.109215824,6.431170223,6.571168257,6.519278425,6.855310439,6.78109534,6.40265615,6.417233895,6.309645252,6.420567578,6.60685379,6.857730447,6.495690056,6.406875997,6.533505026,6.618362862,6.603870158,6.485875835,6.50840717,6.431122955,6.527110888,6.478901869,6.501848063,6.414466311,6.413786453,6.648248599,6.464386004,6.580883595,6.403219455,6.832865789,6.429761843,6.76134417,6.700765804,6.654608663,6.453908112
28732_at,9.313359475,9.586272311,8.836854889,8.939563653,8.485698848,9.016026722,9.388261374,9.126849828,8.96746566,8.928216702,8.902104515,9.288411729,9.484168966,9.261088623,8.927105788,9.339021384,9.411815703,8.869876561,8.799086851,8.775633596,8.953313239,9.231609084,8.74422614,9.084114284,8.874419478,8.93071219,9.398869004,9.083124694,9.095204166,8.904624589,8.823710898,8.839439445,9.227660884,9.317328307,9.38059727,9.15317444,8.920079025,8.910899287,9.147663123,9.267297423,9.371684499,8.979069798,9.858402603,9.15019931,9.118124324,9.704239493,9.305803634,8.855472085,9.0956975,9.054215812,9.265455986,9.372685042,9.359640019,8.628354995,9.099788169,8.894325122,8.975022136,9.323075173,8.723226087,9.371384831,9.167923042,9.204301497,9.166110739,9.290454379,9.113417248,8.946880733,9.174757856,8.965377205,8.973165049,8.898317609,9.069827537,9.313926089,9.033281482,9.264269163,9.063674053,8.393154496,8.911777451,8.385037749,9.061771214,9.085238618,9.161160047,9.207281919,8.860636541,9.205888299,9.379285459,8.427438729,8.735770637,8.634795396,9.369005609,8.913087282,8.891999975,8.586646346,8.703383502,9.001062612,8.838022216,8.88457405,8.894325122,9.152136071,9.044003106,8.823164952,9.198494067,9.025876426,8.717860487,8.48986017,9.41330131,9.058365566,9.197873335,9.171089345,9.128342718,8.628226458,8.919964636,9.096689007,9.005751409,9.04497443,9.374365477,9.666216037,10.2053496,8.86763014,9.153822808,8.961422553,8.245403713,9.578902824,9.134402426,9.116430417,8.138748909,9.241930746,9.600094131,9.959658325,9.129478213,9.419301828,9.824949131,9.610575754,9.15322198,8.92458561,9.110686207,8.80221637,9.319489417,9.285801139,9.755957825,9.664725644,8.897968149,9.143636555,8.936324899,9.071041966,8.692846437,8.436621963,8.755143213,8.839734809,8.421346815,9.29858984,8.875189335,9.434041148,9.047289068,9.065776176
