,GSM1437802,GSM1437804,GSM1437806,GSM1437808,GSM1437812,GSM1437814,GSM1437816,GSM1437818,GSM1437820,GSM1437822,GSM1437824,GSM1437826,GSM1437828,GSM1437830,GSM1437833,GSM1437835,GSM1437837,GSM1437839,GSM1437841,GSM1437843,GSM1437847,GSM1437849,GSM1437851,GSM1437853,GSM1437855,GSM1437859,GSM1437863,GSM1437865,GSM1437867,GSM1437869,GSM1437871,GSM1437873,GSM1437875,GSM1437877,GSM1437882,GSM1437884,GSM1437890,GSM1437892,GSM1437896,GSM1437900,GSM1437902,GSM1437904,GSM1437906,GSM1437912,GSM1437914,GSM1437916,GSM1437918,GSM1437920,GSM1437923,GSM1437925,GSM1437929,GSM1437931,GSM1437933,GSM1437939,GSM1437941,GSM1437948,GSM1437950,GSM1437954,GSM1437956,GSM1437958,GSM1437962,GSM1437964,GSM1437966,GSM1437970,GSM1437972,GSM1437974,GSM1437976,GSM1437982,GSM1437984,GSM1437988,GSM1437990,GSM1437994,GSM1437996,GSM1437998,GSM1438000,GSM1438002,GSM1438004,GSM1438006,GSM1438008,GSM1438010,GSM1438012,GSM1438016,GSM1438018,GSM1438020,GSM1438024,GSM1438030,GSM1438034,GSM1438036,GSM1438038,GSM1438040,GSM1438044,GSM1438064,GSM1438066,GSM1438068,GSM1438070,GSM1438076,GSM1438080,GSM1438084,GSM1438086,GSM1438088,GSM1438090,GSM1438092,GSM1438094,GSM1438098,GSM1438100,GSM1438102,GSM1438104,GSM1438106,GSM1438110,GSM1438112,GSM1438114,GSM1438116,GSM1438118,Sample_5,Sample_10,Sample_11,Sample_14,Sample_20,Sample_25,Sample_26,Sample_29,Tarca_834_P9B09,Tarca_827_P9C08,Tarca_849_P8A11,Tarca_145_P2A07,Tarca_153_P2A08,Tarca_672_P7H12,Tarca_648_P7H09_2,Tarca_617_P7A06,Tarca_622_P7F06,Tarca_618_P7B06,Tarca_667_P7C12,Tarca_334_P4F06,Tarca_381_P4E12,Tarca_754_P8B11,Tarca_745_P08A10,Tarca_612_P7D05,Tarca_584_P7H01_2,Tarca_640_P7H08,Tarca_820_P9D07,Tarca_782_P9F02,Tarca_752_P8H10,Tarca_241_P3A07,Tarca_236_P3D06,Tarca_233_P3A06,Tarca_588_P7D02,Tarca_611_P7C05,Tarca_591_P7G02,Tarca_258_P3B09,Tarca_255_P3G08,Tarca_252_P3D08,Tarca_542_P6F08,Tarca_566_P6F11,Tarca_557_P6E10
105374366_at,5.619432229,5.059520979,3.695590046,4.118016328,5.13459874,4.934248456,5.115510188,5.580867326,5.058619286,5.344911582,5.430049617,5.725474433,5.567664785,5.399166196,5.065526059,5.170569712,3.254662199,5.365010717,5.398532611,4.58998629,5.342816108,4.967121897,4.86647294,5.438627822,5.42693933,5.313043904,5.715704199,5.386070949,5.546972941,5.162354806,4.662402962,4.882423767,5.210197694,5.361384446,4.832488149,5.286873936,5.034534301,5.721217384,5.097574813,5.71221183,4.651590842,5.41271041,5.259969681,5.188095665,5.572724138,5.188163531,5.296764505,5.399868432,5.191883863,4.71271494,5.259340452,5.736158439,4.821236819,5.377305831,5.23469968,4.407649685,5.665222936,5.310368107,5.389176449,5.38551973,5.481130168,5.528245271,5.425123796,5.565831112,5.861350714,5.466276574,5.375043868,5.492071879,5.010282493,4.485311326,5.665380986,5.164039753,5.485725906,5.389791828,5.221712619,5.450790007,5.20587791,5.035176291,4.762011058,5.353260668,5.250100886,5.357648071,5.085990851,4.925211362,5.346199929,4.906958345,4.024234254,5.455920707,5.382127748,5.186020115,5.278242819,5.502904383,5.450790007,4.989310986,4.949602318,5.152438064,5.140079222,5.203522239,5.600063348,5.363789293,4.379076899,5.606304778,4.723355105,5.170995781,5.684197468,5.357271006,5.604024988,5.63807341,5.102397274,5.263574423,5.53765644,4.965348348,4.737582489,4.982440186,5.14616162,5.026864595,4.826732088,5.085148034,5.27922343,5.525636722,4.980328852,5.045601342,5.160627416,5.028960269,5.190861721,5.020816569,5.050405695,4.785614769,5.094681428,4.78901624,4.818720469,4.888614799,5.051776241,5.009230962,4.818754783,4.933548366,5.283256665,5.247791949,5.351837964,4.841223783,4.781419895,5.187449433,5.140152452,5.282931014,5.270961181,5.338676922,5.184486851,5.395826106,4.948023484,5.374860926,5.491156363,5.086000822,4.979056992,5.3145858
26801_at,9.184953802,9.587417369,9.522860607,10.08864037,9.759511963,9.247492067,9.247254228,10.07444504,9.749736103,9.709076839,9.833733583,9.784219333,9.233396198,9.147629434,9.751990978,9.016959466,9.320888218,8.704888835,9.632783142,9.650568864,9.707857891,9.330277889,9.772668916,9.288004388,9.771803937,9.811585928,9.384119958,9.484406176,9.760853824,9.278986652,9.048904306,9.136352778,9.374706759,9.496129128,8.990389865,8.98722575,9.489866119,9.270504458,9.181848441,9.447886448,9.478258266,9.509850908,9.514670859,9.051252348,8.908729366,9.743138936,9.521334472,9.516906608,9.233725768,9.076683133,9.039268821,8.713677853,9.338473146,8.826812814,9.45217279,9.244645879,9.951099552,9.758492034,8.999969558,9.07762005,8.877240112,8.90140279,9.069704766,9.064580961,9.810728071,8.922075341,8.994709972,9.411943735,9.164300674,9.489570573,7.727721157,9.698590904,9.190367517,9.672491218,9.326523874,9.572675668,9.587456118,9.570639628,9.540434608,9.516551604,9.279644448,9.039268821,9.584263808,9.369159746,9.196034146,9.323792841,9.724434711,9.460523774,8.906035736,9.873433962,9.435863759,8.845933567,9.903585766,9.346069909,8.653206401,9.433063211,9.141091493,9.354042109,9.034586984,9.555428225,9.831981737,9.496781035,9.691824267,9.676243866,9.172379534,9.658611166,9.51875364,7.544411602,8.924089963,8.920701094,8.878052066,9.667219904,9.380496703,9.316250865,9.462377342,8.935221995,8.72585416,8.579991687,9.352619905,8.949265549,8.886652495,9.844727821,10.09494079,9.942865476,8.91437443,8.689746203,8.455840433,9.013077513,8.46996502,8.316021228,8.745164551,8.850276972,8.461430604,9.698034943,9.133579628,9.682874061,9.908284954,10.01625942,9.55920951,9.590665457,8.973297071,9.444909163,8.988709722,9.330774761,9.342016074,10.09743844,9.129558942,9.993877153,8.792787768,9.231155148,9.456082629,8.625361418,9.334506765,9.487528858
28518_at,7.204442311,7.995547131,7.402587039,7.182626186,6.520683028,7.709778854,7.41154762,7.171948287,6.824705204,7.353885195,7.033461389,7.061990028,7.924202482,7.561680284,7.047708978,7.331599256,7.267534986,7.417014765,7.11589664,6.819280104,6.916493347,7.254431326,7.224043183,7.322465192,7.191930823,7.1335876,7.332399176,7.354308512,7.348971512,7.158903394,7.543193828,7.187925869,7.206021138,7.114805395,7.422794243,7.154370105,7.230894461,7.444385479,8.050612846,7.511845599,7.271000635,7.240893169,7.418613315,7.081230393,7.964757355,8.04566758,7.150242375,7.064758838,7.433700463,7.443224002,7.275878,7.593630703,7.472334533,7.316712417,6.869642181,6.894704794,7.350527506,7.438666084,7.070393542,7.419851471,7.784905575,7.439510767,7.976381746,7.462495512,7.358638774,7.538863566,7.534934756,7.012053691,7.468875884,6.617072693,7.874532817,7.198695995,7.339988975,7.263735875,7.657420051,7.221976904,7.102938273,6.711088877,7.497958124,7.144005416,7.445036824,7.271658236,7.161913623,6.988489854,8.288453926,7.321271378,6.568404802,6.889958249,7.105576261,7.907673033,7.455468112,7.518629043,6.676504832,6.895208638,7.377045646,6.939221868,7.570573853,7.976895914,7.307662823,7.24724338,6.955945678,7.377903387,7.523750257,6.79406754,7.76107148,7.114396113,7.28532531,7.626250716,7.028215777,6.199303209,6.975610337,7.500704771,7.623707783,7.031966711,7.168868211,7.174335229,7.794210458,6.590765879,7.342735478,6.710691223,6.822705165,7.038668039,6.481483908,7.147247987,6.714085167,6.50207161,8.210793326,7.901601147,7.538817662,6.96079269,6.836704528,7.489028849,8.74070535,7.831623237,6.283622562,6.250564116,7.279934702,7.684158481,7.301339335,8.748832717,8.488901887,9.203216041,6.896527191,7.065678152,7.29419811,6.704418665,6.677273542,6.872644856,7.766491861,7.697127884,7.944930371,6.963563393,6.864340251,7.325565223
101929534_at,2.861209684,4.294256074,3.62529293,3.158458852,2.759588638,3.327754262,3.547507563,3.809555936,4.087021029,2.643293701,2.887810357,3.094260057,3.226282669,2.882271457,3.649983885,3.10887853,3.846005049,3.265637267,3.893081899,2.560287966,3.15643178,3.288679805,3.298658269,4.262382469,3.062290844,3.238421687,3.134087787,2.994029517,5.301113854,4.91767573,3.665828304,4.200201619,5.016799071,3.534247223,3.81250845,4.247466455,2.872318668,3.590674903,3.694118377,3.494657487,3.164067852,3.247720475,3.55359333,3.240710327,3.410185392,3.320679139,2.976224787,3.153560473,2.532136476,3.136993181,4.763779007,2.975524715,3.08055534,3.593718019,2.660116751,4.214008202,2.983931145,2.400316988,3.640152896,3.405450381,4.268930897,2.852490108,3.654194162,3.24005329,3.187357764,3.084657473,3.04814879,3.024953998,2.63546876,3.868780484,3.09866206,2.77014333,3.954976494,3.042219132,2.454845656,3.242799746,3.499127193,2.828568108,3.05793066,4.679697124,2.682496602,3.398737647,3.5639312,3.239611956,2.613265117,3.917763076,2.969150633,3.724959082,2.983875684,4.726265944,2.544054889,3.547507563,2.661195729,2.253536549,4.5812381,2.372825243,3.183562619,3.357270571,3.502852699,3.536242871,3.077846275,2.763369233,3.693803091,3.006518706,2.762884463,3.323376419,3.602392411,3.090600468,3.673828979,3.100611704,2.425769001,2.8397167,3.496770556,3.301789467,3.362862211,3.385945173,3.440572483,3.308255697,3.127391413,3.312531207,3.214559872,3.339792547,3.191878464,3.237861136,3.265701194,3.126454119,3.102414169,3.122699016,3.222746696,3.277005571,3.298434516,3.200995864,3.214799879,3.251067013,3.125457196,3.240849872,3.378546584,3.22931877,3.141271556,3.254156098,3.332514173,3.268416186,3.303183596,3.29140464,3.200497666,3.341731119,3.352607926,3.266626582,3.176319616,3.328269777,3.374806496,3.298571748,3.216013044,3.126163407
917_at,10.58449622,10.80970497,9.857916549,10.00467165,9.60199098,10.14573865,10.70046805,10.29480548,10.14734625,10.11707131,10.23586318,10.60045048,10.90781073,10.28307737,10.11115555,10.47687398,10.6577423,10.19545109,10.14082723,9.613199718,10.43762669,10.61086662,9.826563155,10.5266326,10.14214261,10.21336596,10.25623895,10.553555,10.33462567,10.19575347,10.22496587,10.05640862,10.49814372,10.44252805,10.5144232,10.68666575,10.10152921,10.26254913,10.39140111,10.82774314,10.65698859,10.58893727,11.19698037,10.18435106,10.36660513,10.56411429,10.49450913,10.06953544,10.72655528,10.28591912,10.64687481,10.69125976,10.41287883,10.06676626,10.39411858,9.928444609,10.36332735,10.53497616,10.00227739,10.77287636,10.46938881,10.82270525,10.51468613,10.59832246,10.40483163,10.34052786,10.4626636,9.947220416,10.25155923,10.09194545,10.5116362,10.27282856,10.35009161,10.63208466,10.53047377,10.13384249,10.12013935,9.718365442,10.34348304,10.61147046,10.58842671,10.55932806,10.07308292,10.19485101,10.92938325,9.720121964,10.16653746,9.568360071,10.49976533,10.67704872,10.31448269,9.927375738,9.892470418,9.938415953,10.1419776,9.979179401,10.40801253,10.49122198,10.36585142,9.864540592,10.32536739,10.17084691,10.11501604,9.824142899,10.80234303,10.02384161,10.61656629,10.57750224,10.46085442,9.742364888,10.16675303,9.844026423,10.4710417,10.44738992,10.27459604,10.25592673,10.61191279,10.07581189,10.44798105,10.05823931,9.439393457,10.41192301,10.10029087,10.27905413,9.633799654,9.95815414,10.88619872,10.68850877,10.34348274,10.31069565,10.3934643,10.74207521,10.34903567,9.945407283,9.930285572,9.547387174,10.88498343,10.72709258,10.78026318,11.11497004,11.17736708,11.29927353,10.1964167,10.22269865,10.54245514,10.46502043,10.03597022,10.35987734,10.06058128,10.15798812,9.86695779,10.19904073,10.6929202,10.77675276
5473_at,10.16582672,10.12637167,9.684578329,10.10522478,10.40034393,10.4546644,9.300323715,10.06942963,9.047678149,10.41178508,10.18630706,10.10306955,8.530861496,9.463468495,9.835566431,9.559526658,10.10223225,10.23584589,10.43967475,9.847408312,10.65376224,10.29587111,10.54034962,9.987713073,9.316538308,10.82921852,9.562584121,10.03525587,10.69023198,9.86217053,10.13830644,9.915096269,10.18132665,10.17505082,10.05515888,10.26932931,10.50403029,9.257768946,9.987992614,10.56404438,10.55763192,10.28503064,9.465758397,9.919816174,9.730893722,9.826919573,9.922631324,9.456417222,9.663562218,9.896541424,10.5204821,9.739099564,10.01666374,10.53240788,10.8812602,10.49207742,10.72211659,10.20623399,10.4266526,9.915058682,9.660803734,10.25303114,10.10013795,9.892429809,10.0056986,10.17549033,10.78977666,10.37522127,8.596807057,10.17191265,10.24978374,10.28036383,10.34211608,10.01430129,10.32816143,9.356662975,10.40210662,10.64452186,10.97657991,10.63074084,10.24764444,9.760846315,10.28036383,11.15174777,9.383003406,9.639768969,9.642220291,10.45119703,9.48677795,10.09489529,9.881700358,9.898959461,10.38246831,9.89492897,9.603463677,9.523807472,10.28036383,10.47190075,10.16011409,10.41315117,10.45901757,9.93488468,10.0321717,10.22629323,8.731141498,10.33786878,9.608530466,10.26981181,9.636664314,10.34524282,9.77440725,9.739254915,10.39936069,8.624695674,10.37135994,10.28959523,10.65774768,10.14046707,8.620298321,9.425023386,9.097387811,9.499115204,9.49076907,8.944875365,9.866487283,9.857058253,10.03476499,10.05205395,10.06729978,10.58043639,10.80882141,10.35225706,10.30592489,9.92171631,10.62813432,10.304431,10.92002635,10.96173697,11.17786752,9.374787195,9.430591408,10.66263074,9.686062063,9.411569818,9.983552679,10.06225658,9.563114882,9.962171989,9.896755239,10.24416011,9.951792583,10.36081166,10.16997293,10.54786197
100422826_at,3.8075395,4.446922467,3.669502238,4.746964499,4.605148898,4.02252699,3.358990518,4.832581489,4.392631843,3.98704121,4.157316512,5.017515351,4.242399468,3.550150866,3.979586833,4.079878699,3.985167476,4.226632934,5.308679365,3.969204768,3.80138894,3.617973836,4.270844746,4.081891052,4.018410679,4.923961291,3.423060311,4.735527157,3.8885046,3.885593211,5.154723488,4.959644339,3.649898323,5.015129056,3.762831424,4.378299112,3.74469098,3.79501262,3.937603316,3.621840733,4.497087388,4.128773713,4.218113415,3.845719538,3.53283425,3.564700596,3.661174453,3.85805466,4.678128442,3.563898234,4.095811809,3.797102131,3.989217577,3.410146836,3.485931502,3.858427803,3.244062518,3.591734008,4.912475388,4.272033209,3.712161727,3.448447536,4.672201928,4.11306275,3.831950168,3.866397363,4.237171487,5.270201076,3.894352011,4.301231207,3.875866506,3.551100736,4.0859576,3.695774096,3.751675181,3.829859549,4.721564591,4.286508023,4.804957894,5.124136459,3.678901231,4.491596603,4.065292053,4.134846732,3.934424934,4.011537213,4.025234469,3.827016654,3.933683244,3.813778259,3.847142096,5.091017842,4.286225903,4.286520883,3.716115692,4.259622586,4.336912439,3.649098864,4.2651013,4.420518492,4.38150856,3.927301494,4.96723648,3.906303547,3.695675756,5.028312873,4.65005377,4.222533475,4.289352099,4.653800907,4.414933584,4.118157749,5.073024279,4.155465037,3.720374438,3.761459528,4.090245926,4.438488413,4.048275062,4.118461575,4.179975233,4.039569807,4.082506096,4.111395916,4.197470391,4.181518542,3.817761954,4.041566037,4.081664672,4.013081002,4.156578702,3.817856879,3.916687188,4.020192328,3.836756144,3.95412931,3.965409145,4.042022593,3.945770777,4.022371621,4.068916509,4.217151759,4.159728964,4.097454466,4.133199351,4.031346328,4.01910772,4.076063733,4.143676013,4.11659317,4.061787466,4.055243362,4.384560563,4.160157853
105378502_at,5.055712227,4.626595779,5.428335848,5.277317317,4.680404503,5.631536283,5.773825767,4.654191505,3.885484737,3.574348461,5.042639122,4.531174472,4.595300827,5.136117838,3.938482424,4.854933972,4.338571253,5.247019257,4.874188406,4.786359966,4.606398603,5.460590938,5.486195539,4.250829245,4.322912729,3.597817517,5.060842777,4.879783947,4.446428638,3.938275515,4.970711194,4.987102291,5.882045985,4.564250199,4.984670387,5.103805158,4.389183654,5.185124455,4.906608123,3.961562858,4.628782074,5.044856936,5.215870589,5.550721657,4.871287721,3.631322649,5.048712558,4.284230139,4.127578123,5.168294107,3.080638626,4.093388962,4.168893177,5.627344265,4.943628045,4.799973322,5.0483646,4.037125388,4.638104563,5.509707787,4.344640462,4.082096328,5.030924275,5.283846926,4.496975119,4.262147439,4.684718304,4.593193106,5.192504401,4.646275983,3.381088924,4.514509059,4.556387345,5.46891721,4.423772864,3.710912162,4.931720062,4.86681015,5.258985886,3.145179492,4.630651016,4.635191442,5.157294072,5.048712558,4.676797987,4.87759647,5.102237392,4.034011002,4.795779763,3.904795017,2.431017878,4.646500039,4.869300835,5.254585444,4.589003178,4.88812794,4.653958996,4.323280314,4.908757305,5.505744232,4.917786346,5.053578132,4.162151296,5.639407695,5.305992474,4.138583418,5.011575496,4.780821448,5.373574826,5.210388072,5.26885584,4.813596039,4.786805073,4.287105516,4.603280848,4.872246581,4.693713529,4.490103723,4.765995898,4.619172876,4.876182977,4.743014871,4.592645091,4.460072745,5.121352085,4.501940369,4.478108321,4.204969387,4.895343282,4.082048531,4.092339777,4.598982662,5.09913362,3.963766801,4.740381945,4.839184845,4.728644397,4.505071022,4.470891376,4.579878303,4.821935075,4.549477306,4.80230858,4.884998346,4.895520066,4.924628309,4.401213857,4.25883626,4.297671452,4.719771967,4.767247913,4.352536715,4.518799256,4.37574391
9302_at,7.172796968,6.499861502,6.340445138,6.497427782,6.281174661,6.2873759,6.681118663,6.378149311,6.545938452,6.335301046,6.448627368,6.49057018,6.607315668,6.558861248,6.593138364,6.393648942,6.570855624,6.397723266,6.55119179,6.459530133,6.475437974,6.635546376,6.25665692,6.547146267,6.481563187,6.383209146,6.552538418,6.627658723,6.45360576,6.522147809,6.157699997,6.179475156,6.469646272,6.665772528,6.288519314,6.460829694,6.482180385,6.692197222,6.366299137,6.751975128,6.404782872,6.659759616,6.833307951,6.235457939,6.48416622,6.826950789,6.793271137,6.304031007,6.531212287,6.459095262,6.630437857,6.742178984,6.519498087,6.253898266,6.438532928,6.344242407,6.668423893,6.461489066,6.351745326,6.541963392,6.512756938,6.733584822,6.750416278,6.456067617,6.866296408,6.24602664,6.55426391,6.427821162,6.509906236,6.379239532,6.417242095,6.816901215,6.577178385,6.581398337,6.203301847,6.431066752,6.35206063,6.250560104,6.467155092,6.619808138,6.724913687,6.426897302,6.312132681,6.158275415,6.699108345,6.205831417,6.401755548,6.304735053,6.546805988,6.322397401,6.514319517,6.532214817,6.306930587,6.603363231,6.578454287,6.37090589,6.382760119,6.313014841,6.714116471,6.192226383,6.409294577,6.541362221,6.434844541,6.63930511,6.652226544,6.549320913,6.694801654,6.610932111,6.433208584,6.47447357,6.259475784,6.408452824,6.402902082,6.679681976,5.828381752,6.141681804,4.327484853,6.585995541,6.211922285,5.431950628,5.838304497,6.636305214,7.588079305,6.621628795,5.369037784,5.774341136,5.48280951,6.121702528,6.676084539,5.431139448,5.898373332,6.201397391,5.536623793,6.023904765,6.78542771,5.186290941,6.611002758,6.640976017,6.876964843,6.604371474,5.587662272,6.735726143,6.54752648,6.973736469,7.015312515,7.018435355,5.812149026,6.902559462,5.785617896,6.59988673,7.592790534,5.52668955,6.802382376,7.940247768
105375547_at,3.87889345,5.441851082,4.681969483,4.640978648,5.564910187,5.481521739,4.691805501,4.455910091,5.144476821,5.089868885,4.400542397,4.33186423,4.826753761,4.687041778,5.064535692,5.186143516,4.566942522,5.199495174,4.883165974,4.70787047,5.218062844,5.044913006,4.724860331,5.591022017,5.137481644,5.031236842,5.832001722,5.133539,5.104671692,4.751772635,5.354127253,4.839840154,3.97456564,4.176304044,4.085565503,5.186399913,4.951623642,5.07436253,5.005016183,5.584078413,5.624909636,4.811308938,4.790164691,5.529608946,5.328865808,5.498058033,5.302923364,5.104671692,5.317089761,4.858002049,5.265146462,5.511920467,4.631486098,4.067491668,4.564649458,4.725289054,3.862109929,4.081671927,4.477154192,4.928421605,4.13874221,5.088811268,4.865629373,4.502188768,3.82757992,4.899996184,5.285099298,4.725418495,5.00981922,4.812684761,4.826759328,5.267855079,4.939390604,5.343972241,5.008090725,4.646153344,4.603655053,4.831044563,5.454546478,5.047419743,4.2657822,4.566554547,5.130871802,5.140647408,4.213098606,4.583415508,3.926597744,4.915581833,5.792670289,3.74378815,5.44363459,4.648181854,4.870526642,4.857039534,4.092719429,4.467416119,3.873330836,4.85134745,4.467732077,4.618350356,4.215695572,5.211772396,4.843847103,4.240559961,5.027898492,5.283258527,4.940938603,5.1457897,5.297520019,4.165504905,4.023867474,5.197996024,5.456267201,4.575685964,4.724307915,4.390237001,4.625603445,4.64297114,4.826419451,4.937348168,4.306413415,4.640241839,5.009845037,4.711724076,4.416085166,4.749596312,6.374346947,6.11549161,5.719183324,4.263874673,4.229833538,4.727450098,5.622555544,4.711897757,5.507522184,4.544892063,4.497157552,4.436552734,4.494091025,4.720342567,4.576264453,4.933175397,4.305990272,4.442695627,4.384408915,4.053030939,4.513177596,4.128984825,4.155325673,4.042900349,4.578149038,4.729608365,4.804208028,4.337292019
5274_at,4.424800625,4.191557241,4.108322793,3.350277397,3.803549464,3.085930356,3.890928173,4.990372133,4.368161542,3.360938808,3.847498557,4.066431963,4.225154925,3.618732599,4.261962624,3.836988776,4.242766882,4.197021219,3.800552298,3.925468564,4.219552199,3.844968561,3.948872671,4.104219894,3.722336363,3.800173034,3.289386121,4.128984436,3.960859973,4.109127802,3.797151924,4.170424122,3.87138132,3.493522945,4.505024152,4.094721543,3.637149526,3.870916613,4.328554604,4.341859183,4.109898319,4.24231297,3.724720223,3.357754181,3.589737286,4.387346145,4.039153032,4.127065589,4.098937711,3.692362763,3.928615763,4.167193958,4.050040898,3.357965158,3.76417826,3.279441556,3.957644565,4.389737002,4.318247034,4.057187943,3.59251345,4.623924564,4.468824322,4.2670602,4.520522811,4.006449551,3.104414084,3.537850172,3.937346756,3.809094226,4.151652691,3.761114227,4.416588698,3.792820143,3.823083175,3.90100399,4.397981873,4.125732111,4.218035267,4.245490925,4.414652616,4.349197259,4.420278121,3.596022313,3.919835672,3.886781529,2.857011682,3.803671687,3.904976779,3.766201022,4.419425756,4.193006032,4.298541166,3.462714181,4.516252966,3.652455017,4.393183276,3.418845129,4.134650236,3.974312385,4.238312465,3.670553751,4.334342977,3.780063276,3.889167023,3.70746781,4.089443092,3.669485181,4.385215128,4.411474661,3.652588534,3.114107601,3.900499343,3.858810559,3.925762537,3.74262615,4.091755295,3.773166968,3.97394256,4.107066745,3.68245372,3.75615985,3.723910686,3.680503137,3.663457401,3.743309297,4.140874432,4.050799962,3.973144766,3.962945508,3.737594712,4.043056005,4.007372154,3.835874953,4.267860429,3.963118323,3.833029808,3.869684078,3.979545997,3.91243671,3.843422394,3.967148319,3.804555848,3.678813753,3.819034223,3.909593508,3.924433936,3.948205043,4.028087476,4.115882123,3.87847325,3.878515144,3.824117404,3.909502524
319139_at,4.977473086,4.652479609,5.622893111,5.413874001,5.48223197,5.876435629,5.810955455,4.97173531,4.909174978,5.206299947,4.91550173,5.000544053,5.150352623,5.136289607,4.552091167,5.481053027,4.875424621,5.508274916,5.094533008,5.620305963,4.841525635,5.316691109,5.591535825,4.759497777,5.173353469,5.020923403,5.602295765,5.09366066,4.661457028,5.433834928,5.337114054,5.581588714,5.045361117,5.246175371,5.539834678,5.200415318,5.227219826,5.186437701,5.256743795,4.326267927,4.637200166,5.003291415,5.039449671,5.590704561,4.73675534,5.651680124,5.271697437,5.431532535,5.487490878,4.884042656,5.248201397,5.49212783,5.199935285,4.906285775,4.874078917,5.719557724,4.649847149,5.473996776,5.702750656,5.744729753,5.09345909,5.184688184,5.3486988,4.929744945,5.133766891,4.668809527,5.056718852,5.56914244,5.406707903,4.549470672,5.068732597,5.437003811,5.165834516,5.482847548,5.423275913,5.00870337,5.162182683,5.462513012,5.341072512,4.94596539,5.37987658,4.844305114,5.424788274,4.28230539,4.455640773,5.606185126,4.973643536,5.532130631,5.367307702,4.843028175,5.247672599,4.944280264,5.207158087,5.48087162,5.984695373,4.976400559,5.405026829,5.452787513,5.10400305,5.603513847,5.4602672,5.580461381,5.541954726,5.270601351,5.398159301,4.615656992,4.750261883,5.025044841,5.323945828,5.122166368,5.23618428,4.958001063,5.338386047,4.678288667,5.650160998,4.966050998,4.424913397,5.678629913,5.249491652,4.82485747,5.033561141,5.312606425,6.388411608,5.39446577,4.825552742,5.110572609,5.541374499,5.130040483,5.30369865,4.937759775,4.256463145,4.622779431,4.934696032,5.602715352,4.920778414,5.270365785,5.304997183,4.142150103,4.722089236,4.846297884,4.502055414,4.368280429,5.316222206,5.783169633,4.745144316,4.409628296,5.095247896,4.387968198,4.678694311,4.388342985,6.204759852,5.717274919,4.89147829,4.693104633
100499484_at,6.02276513,5.69642839,4.630532569,5.982035708,5.06098776,6.47726047,5.690368382,5.766249107,6.340632285,5.987702399,6.125095222,6.180743353,5.886296901,5.801875827,6.130814056,5.900046017,6.51678319,5.917277191,5.712350434,6.245547658,6.236458045,5.899045047,5.867320942,6.168958664,5.999613306,4.956490754,5.599729138,6.181240959,6.120323071,5.738656854,5.813765497,5.972993418,5.405675367,6.510390758,5.339007359,5.430006226,5.652063393,5.468285516,5.430021308,6.238340343,5.404702326,5.883877028,5.781154299,5.926399999,5.308295285,5.859870656,5.611096935,6.381083535,6.301185534,5.580519301,5.969329453,6.265428942,6.162651749,5.530906337,5.542897879,5.729186807,5.888798962,5.993805141,6.246334802,5.585221086,6.378771183,6.067641168,5.837074232,5.510425252,5.864033522,6.329961752,6.382417518,5.76260159,6.183881211,5.773456139,6.308185867,5.766452972,5.794790388,5.61741051,5.63270361,6.130342394,6.257078863,3.34841333,5.345173854,5.837401607,5.366618094,5.80092887,5.920881484,6.189871555,6.009700444,5.260169652,5.866057461,6.000739426,6.029612561,5.415773944,5.800963617,4.862388751,4.937784965,3.134759373,5.512580893,5.828472557,5.842013195,5.897883061,5.827521909,5.938170074,6.181132626,5.76948153,5.791079508,5.13383108,6.49715666,4.396821022,5.765774978,6.408457189,6.736790718,5.843095959,6.255488761,5.352455685,6.298876324,5.735766583,5.761654937,5.94592423,5.224022053,5.555423154,6.286846802,6.190171616,5.293289022,5.753696707,6.10477281,5.881352878,5.504817519,6.065431689,5.582565386,5.357573224,5.721873185,5.640484622,5.460727958,5.856542067,5.965629948,5.64905836,5.690500106,5.673556971,5.990277835,5.629793242,5.876356945,6.486908586,5.797830347,5.876634647,5.69466652,5.857031455,5.426214616,5.54817814,5.648283827,5.341659303,5.596803526,5.938395063,5.361287145,5.734697157,5.851846941,5.73873398
